Id,Date,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,TotalActiveMinutes,PercentActive,PercentSedentary,SleepEfficiency,ActivityLevel
2320127002,2016-05-08,5161,3.48000001907349,3.48000001907349,0.0,0.0,0.0,3.47000002861023,0.0,0,0,247,1193,1821,,,,247,17.15277777777778,82.84722222222223,,Low Active
2320127002,2016-05-09,3090,2.07999992370605,2.07999992370605,0.0,0.0,0.0,2.07999992370605,0.0,0,0,145,1295,1630,,,,145,10.069444444444445,89.93055555555556,,Sedentary
2320127002,2016-05-10,6227,4.19999980926514,4.19999980926514,0.0,0.0,0.0,4.19999980926514,0.0,0,0,290,1150,1899,,,,290,20.13888888888889,79.86111111111111,,Low Active
2320127002,2016-05-11,6424,4.32999992370605,4.32999992370605,0.0,0.0,0.0,4.32999992370605,0.0,0,0,300,1140,1903,,,,300,20.833333333333336,79.16666666666666,,Low Active
2320127002,2016-05-12,2661,1.78999996185303,1.78999996185303,0.0,0.0,0.0,1.78999996185303,0.0,0,0,128,830,1125,,,,128,13.361169102296449,86.63883089770356,,Sedentary
2347167796,2016-04-12,10113,6.82999992370605,6.82999992370605,0.0,2.0,0.620000004768372,4.19999980926514,0.0,28,13,320,964,2344,,,,361,27.245283018867923,72.75471698113208,,Active
2347167796,2016-04-13,10352,7.01000022888184,7.01000022888184,0.0,1.6599999666214,1.94000005722046,3.41000008583069,0.0,19,32,195,676,2038,1.0,467.0,531.0,246,26.68112798264642,73.31887201735358,87.94726930320151,Active
2347167796,2016-04-14,10129,6.69999980926514,6.69999980926514,0.0,0.0199999995529652,2.74000000953674,3.94000005722046,0.0,1,48,206,705,2010,1.0,445.0,489.0,255,26.5625,73.4375,91.00204498977506,Active
2347167796,2016-04-15,10465,6.92000007629395,6.92000007629395,0.0,0.0700000002980232,1.41999995708466,5.42999982833862,0.0,1,24,284,720,2133,1.0,452.0,504.0,309,30.029154518950435,69.97084548104957,89.68253968253968,Active
2347167796,2016-04-16,22244,15.0799999237061,15.0799999237061,0.0,5.44999980926514,4.09999990463257,5.53000020980835,0.0,66,72,268,968,2670,,,,406,29.54876273653566,70.45123726346434,,Highly Active
2347167796,2016-04-17,5472,3.61999988555908,3.61999988555908,0.0,0.0799999982118607,0.280000001192093,3.25999999046326,0.0,1,7,249,508,1882,1.0,556.0,602.0,257,33.59477124183007,66.40522875816993,92.35880398671097,Low Active
2347167796,2016-04-18,8247,5.44999980926514,5.44999980926514,0.0,0.790000021457672,0.860000014305115,3.78999996185303,0.0,11,16,206,678,1944,1.0,500.0,557.0,233,25.57628979143798,74.42371020856203,89.76660682226212,Somewhat Active
2347167796,2016-04-19,6711,4.44000005722046,4.44000005722046,0.0,0.0,0.0,4.44000005722046,0.0,0,7,382,648,2346,1.0,465.0,514.0,389,37.51205400192864,62.48794599807136,90.46692607003891,Low Active
2347167796,2016-04-20,10999,7.26999998092651,7.26999998092651,0.0,0.680000007152557,1.80999994277954,4.78000020980835,0.0,11,43,269,1011,2198,,,,323,24.212893553223388,75.78710644677662,,Active
2347167796,2016-04-21,10080,6.75,6.75,0.0,1.85000002384186,1.52999997138977,3.38000011444092,0.0,23,26,208,761,2048,1.0,460.0,484.0,257,25.245579567779963,74.75442043222003,95.0413223140496,Active
2347167796,2016-04-22,7804,5.15999984741211,5.15999984741211,0.0,0.560000002384186,1.67999994754791,2.92000007629395,0.0,9,27,206,781,1946,1.0,405.0,461.0,242,23.655913978494624,76.34408602150538,87.85249457700651,Somewhat Active
2347167796,2016-04-23,16901,11.3699998855591,11.3699998855591,0.0,2.77999997138977,1.45000004768372,7.15000009536743,0.0,32,35,360,591,2629,1.0,374.0,386.0,427,41.944990176817285,58.055009823182715,96.89119170984456,Highly Active
2347167796,2016-04-24,9471,6.26000022888184,6.26000022888184,0.0,0.0,0.0,6.26000022888184,0.0,0,0,360,584,2187,1.0,442.0,459.0,360,38.13559322033898,61.86440677966102,96.29629629629629,Somewhat Active
2347167796,2016-04-25,9482,6.38000011444092,6.38000011444092,0.0,1.26999998092651,0.519999980926514,4.59999990463257,0.0,15,11,277,653,2095,1.0,433.0,471.0,303,31.694560669456067,68.30543933054393,91.93205944798302,Somewhat Active
2347167796,2016-04-26,5980,3.95000004768372,3.95000004768372,0.0,0.0,0.0,3.95000004768372,0.0,0,0,227,732,1861,1.0,436.0,490.0,227,23.670490093847757,76.32950990615224,88.9795918367347,Low Active
2347167796,2016-04-27,11423,7.57999992370605,7.57999992370605,0.0,1.86000001430511,0.400000005960464,5.32000017166138,0.0,26,9,295,623,2194,1.0,448.0,499.0,330,34.62749213011542,65.37250786988457,89.77955911823648,Active
2347167796,2016-04-28,5439,3.59999990463257,3.59999990463257,0.0,0.0,0.0,3.59999990463257,0.0,0,0,229,764,1854,1.0,408.0,450.0,229,23.061430010070495,76.9385699899295,90.66666666666666,Low Active
2347167796,2016-04-29,42,0.0299999993294477,0.0299999993294477,0.0,0.0,0.0,0.0299999993294477,0.0,0,0,4,2,403,1.0,411.0,473.0,4,66.66666666666666,33.33333333333334,86.89217758985201,Sedentary
2873212765,2016-04-12,8796,5.90999984741211,5.90999984741211,0.0,0.109999999403954,0.930000007152557,4.88000011444092,0.0,2,21,356,1061,1982,,,,379,26.319444444444446,73.68055555555556,,Somewhat Active
2873212765,2016-04-13,7618,5.11999988555908,5.11999988555908,0.0,0.0,0.219999998807907,4.88000011444092,0.0199999995529652,0,8,404,1028,2004,,,,412,28.61111111111111,71.38888888888889,,Somewhat Active
2873212765,2016-04-14,7910,5.32000017166138,5.32000017166138,0.0,0.0,0.0,5.32000017166138,0.0,0,0,331,1109,1893,,,,331,22.98611111111111,77.01388888888889,,Somewhat Active
